"fullname","office","position","id","source","document_type","url","patronymic","created_date","first_name","last_name","is_corrected","legalForm","uafirm_reestrCode","person","name","fax_extendedstatus","en_address","beneficial_owner_company_code","fax","location","country","phone","en_name","address","mail","iteration","object_id","mail_extendedstatus","en_name_extendedstatus","phone_extendedstatus","beneficial_owner_company_code_extendedstatus","legalForm_extendedstatus","address_extendedstatus","name_extendedstatus","country_extendedstatus","enName","telephone","reestrCode","email","countryRegistration","declarant","subjectRelation"
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАНДА""","1","","31189253","","","1","0685057534","no information","08600, КИЇВСЬКА ОБЛАСТЬ, ВАСИЛЬКІВСЬКИЙ РАЙОН, ВУЛИЦЯ ГРУШЕВСЬКОГО, БУДИНОК 23, ОФІС 1","panda1@meta.ua","1477551275418","1477551275418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІПОВІДАЛЬНІСТЮ","","1477511772358","СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВІЛЬШАНКА"" ","1","","03790675","","","1","0473422732","no information","19523, ЧЕРКАСЬКА ОБЛАСТЬ, ГОРОДИЩЕНСЬКИЙ РАЙОН, СЕЛИЩЕ МІСЬКОГО ТИПУ ВІЛЬШАНА, ВУЛИЦЯ ШЕВЧЕНКА, БУДИНОК 37","agro_complex@ukr.net","1477559310837","1477559310837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобова Світлана Леонідівна","дружина"
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ПРИВАТНЕ ПІДПРИЄМСТВО","","1","ПРИВАТНЕ ПІДПРИЄМСТВО ""КРОПС""","1","","33124769","","","1","0674741521","no information","08628, КИЇВСЬКА ОБЛАСТЬ, ВАСИЛЬКІВСЬКИЙ РАЙОН, СЕЛО БЕЗП""ЯТНЕ, ВУЛИЦЯ ВАСИЛЬКІВСЬКА, БУДИНОК 72","agro_complex@ukr.net","1477557090924","1477557090924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1477511772358","СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""АГРОФІРМА КОРСУНЬ""","1","","32012939","","","1","0674705440","no information","19400, ЧЕРКАСЬКА ОБЛАСТЬ, КОРСУНЬ-ШЕВЧЕНКІВСЬКИЙ РАЙОН, МІСТО КОРСУНЬ-ШЕВЧЕНКІВСЬКИЙ, ВУЛИЦЯ СИМОНЕНКА, БУДИНОК, 42","agro_complex@ukr.net","1477558868883","1477558868883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобова Світлана Леонідівна","дружина"
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1477511772358","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПАНДА""","1","","31189253","","","1","0685057534","no information","08600, КИЇВСЬКА ОБЛАСТЬ, МІСТО ВАСИЛЬКІВ, ВУЛИЦЯ ГРУШЕВСЬКОГО, БУДИНОК 23, ОФІС 1","panda1@meta.ua","1477558652202","1477558652202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобова Світлана Леонідівна","дружина"
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ПРИВАТНЕ ПІДПРИЄМСТВО ""СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""КАЛИНОВИЙ КРАЙ""","1","","34324255","","","1","0979615215","no information","19300, ЧЕРКАСЬКА ОБЛАСТЬ, ЛИСЯНСЬКИЙ РАЙОН, СЕЛО ПИСАРІВКА","agro_complex@ukr.net","1477549568852","1477549568852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1477511772358","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРСУНЬ ЕКО ЕНЕРГО""","1","","41812923","","","1","0473555374","","19443, Черкаська область, Корсунь-Шевченківський район, село Селище, вулиця Заводська, будинок, 3","","1522071512223","1522071512223","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобова Світлана Леонідівна","дружина"
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІМ.Б.ХМЕЛЬНИЦЬКОГО ","1","","03791143","","","1","0474979536","no information","19322, ЧЕРКАСЬКА ОБЛАСТЬ, ЛИСЯНСЬКИЙ РАЙОН, СЕЛО ПОЧАПИНЦІ","agro_complex@ukr.net","1477551629636","1477551629636",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""КОРСУНЬ ЕКО ЕНЕРГО""","1","","41812923","","","1","0473555374","","19443, Черкаська область, Корсунь-Шевченківський район, село Селище, вулиця Заводська, будинок, 3","","1522071364694","1522071364694","2","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""САХАР-ОК""","1","","37397588","","","1","0504690748","no information","08600, КИЇВСЬКА ОБЛАСТЬ, МІСТО ВАСИЛЬКІВ, ВУЛИЦЯ КАРЛА ЛІБКНЕХТА, БУДИНОК 5, КВАРТИРА 32","agro_complex@ukr.net","1477557870675","1477557870675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""A.Ф.ЗЛАГОДА""","1","","33003862","","","1","0473592842","no information","19453, ЧЕРКАСЬКА ОБЛАСТЬ, КОРСУНЬ-ШЕВЧЕНКІВСЬКИЙ РАЙОН, СЕЛО ШЕНДЕРІВКА","agro_complex@ukr.net","1477554780371","1477554780371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ","","1","ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ЩЕДРІ РОСИ""","1","","34821101","","","1","0443590601","no information","04050, М.КИЇВ, ШЕВЧЕНКІВСЬКИЙ РАЙОН, ВУЛИЦЯ МЕЛЬНИКОВА, БУДИНОК 12","agro_complex@ukr.net","1477558113253","1477558113253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
"Бобов Геннадій Борисович","Верховна Рада України","Народний депутат України","nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","NACP","Щорічна","https://declarations.com.ua/declaration/nacp_fbc29171-f8c9-4918-ac85-cdf13c2d9e70","Борисович",2018-03-28,"Геннадій","Бобов","FALSE","ПРИВАТНЕ ПІДПРИЄМСТВО","","1","ПРИВАТНЕ СІЛЬСЬКОГОСПОДАРСЬКЕ ПІДПРИЄМСТВО ""ІМ. ГЕТЬМАНА ХМЕЛЬНИЦЬКОГО""","1","","35821296","","","1","0677856809","no information","19322, ЧЕРКАСЬКА ОБЛАСТЬ, ЛИСЯНСЬКИЙ РАЙОН, СЕЛО ПОЧАПИНЦІ","agro_complex@ukr.net","1477551949169","1477551949169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Бобов Геннадій Борисович",NA
